Date,State,TotalSamples,Negative,Positive
03-05-2020,Maharashtra,159754,148248,12296
04-05-2020,Maharashtra,168374,156078,12974
05-05-2020,Maharashtra,175323,162349,14541
06-05-2020,Maharashtra,181746,167205,15525
07-05-2020,Maharashtra,189220,173838,16758
08-05-2020,Maharashtra,200477,183862,17974
09-05-2020,Maharashtra,210174,192197,19063
10-05-2020,Maharashtra,225524,206481,20228
11-05-2020,Maharashtra,218914,193457,23401
12-05-2020,Maharashtra,222284,196165,23401
13-05-2020,Maharashtra,231061,203536,24427
14-05-2020,Maharashtra,240482,211082,25922
15-05-2020,Maharashtra,250898,219635,27524
16-05-2020,Maharashtra,261815,228956,29100
17-05-2020,Maharashtra,274040,238476,30706
18-05-2020,Maharashtra,282437,245512,33053
19-05-2020,Maharashtra,294272,255065,35058
20-05-2020,Maharashtra,307535,265872,37136
21-05-2020,Maharashtra,319921,276369,39297
22-05-2020,Maharashtra,333087,286157,41642
23-05-2020,Maharashtra,348932,299107,44582
24-05-2020,Maharashtra,363470,310565,47190
25-05-2020,Maharashtra,379185,323937,50231
26-05-2020,Maharashtra,390757,333468,52667
27-05-2020,Maharashtra,405020,345151,54758
28-05-2020,Maharashtra,420473,358253,56948
29-05-2020,Maharashtra,434565,369442,59546
30-05-2020,Maharashtra,448661,380425,62228
31-05-2020,Maharashtra,463177,392516,65168
01-06-2020,Maharashtra,472344,399419,67655
02-06-2020,Maharashtra,484784,409178,70013
03-06-2020,Maharashtra,498577,420644,72300
04-06-2020,Maharashtra,511136,430100,74860
05-06-2020,Maharashtra,524002,440445,77793
06-06-2020,Maharashtra,538009,451764,80229
07-06-2020,Maharashtra,553063,463723,82968
08-06-2020,Maharashtra,565290,473588,85975
09-06-2020,Maharashtra,579294,485144,88528
10-06-2020,Maharashtra,595282,497990,90787
11-06-2020,Maharashtra,610790,509990,94041
12-06-2020,Maharashtra,626521,521942,97648
13-06-2020,Maharashtra,643057,535252,101141
14-06-2020,Maharashtra,659481,548250,104568
15-06-2020,Maharashtra,671348,557161,107958
16-06-2020,Maharashtra,686488,569863,110744
18-06-2020,Maharashtra,719637,595843,123794
19-06-2020,Maharashtra,737597,609968,120504
20-06-2020,Maharashtra,756809,624869,124331
21-06-2020,Maharashtra,775958,639731,128205
22-06-2020,Maharashtra,789016,649446,132075
23-06-2020,Maharashtra,804726,662098,142628
24-06-2020,Maharashtra,826139,679328,146811
25-06-2020,Maharashtra,850410,698587,151823
26-06-2020,Maharashtra,873570,717113,156457
27-06-2020,Maharashtra,900423,738255,162168
28-06-2020,Maharashtra,926934,758546,168388
29-06-2020,Maharashtra,946518,773291,173227
30-06-2020,Maharashtra,970161,792216,177945
01-07-2020,Maharashtra,995343,811657,183686
02-07-2020,Maharashtra,1023296,833225,190071
03-07-2020,Maharashtra,1052643,856238,196405
04-07-2020,Maharashtra,1085160,881344,203816
05-07-2020,Maharashtra,1116112,905891,210221
06-07-2020,Maharashtra,1138706,922627,216079
07-07-2020,Maharashtra,1164860,944044,220816
08-07-2020,Maharashtra,1194565,966881,227684
09-07-2020,Maharashtra,1225831,990978,234853
10-07-2020,Maharashtra,1257564,1014697,242867
11-07-2020,Maharashtra,1289325,1037883,251442
12-07-2020,Maharashtra,1321715,1062678,259037
13-07-2020,Maharashtra,1345128,1079404,265724
14-07-2020,Maharashtra,1376203,1103811,272392
15-07-2020,Maharashtra,1413185,1132434,280751
16-07-2020,Maharashtra,1450129,1161433,288696
17-07-2020,Maharashtra,1487738,1190958,296780
18-07-2020,Maharashtra,1526037,1220496,305541
19-07-2020,Maharashtra,1568229,1252842,315387
20-07-2020,Maharashtra,1603802,1279592,324210
21-07-2020,Maharashtra,1643981,1311150,332831
22-07-2020,Maharashtra,1691546,1348610,342936
23-07-2020,Maharashtra,1741992,1389232,352760
24-07-2020,Maharashtra,1790610,1428194,362416
25-07-2020,Maharashtra,1840445,1468714,371731
26-07-2020,Maharashtra,1890256,1508804,381452
27-07-2020,Maharashtra,1928333,1538461,389872
28-07-2020,Maharashtra,1972346,1574833,397513
29-07-2020,Maharashtra,2021437,1613560,407877
30-07-2020,Maharashtra,2075528,1656194,419334
31-07-2020,Maharashtra,2133720,1705036,428684
01-08-2020,Maharashtra,2198423,1759503,438920
02-08-2020,Maharashtra,2260160,1811742,448418
03-08-2020,Maharashtra,2301514,1844038,457476
04-08-2020,Maharashtra,2354414,1888263,466151
05-08-2020,Maharashtra,2418299,1941132,477167
06-08-2020,Maharashtra,2492194,2003524,488670
07-08-2020,Maharashtra,2574594,2074571,500023
08-08-2020,Maharashtra,2654681,2141453,513228
09-08-2020,Maharashtra,2730285,2204204,526081
10-08-2020,Maharashtra,2776849,2241214,535635
11-08-2020,Maharashtra,2841240,2294458,546782
12-08-2020,Maharashtra,2913686,2353630,560056
13-08-2020,Maharashtra,2981077,2409582,571495
14-08-2020,Maharashtra,3049468,2464684,584784
15-08-2020,Maharashtra,3115716,2519062,596654
16-08-2020,Maharashtra,3165550,2557919,607631
17-08-2020,Maharashtra,3208735,2592249,616486
18-08-2020,Maharashtra,3267625,2641156,626469
19-08-2020,Maharashtra,3343052,2701358,641694
20-08-2020,Maharashtra,3419643,2763170,656473
21-08-2020,Maharashtra,3498166,2826129,672037
22-08-2020,Maharashtra,3575566,2887721,687845
23-08-2020,Maharashtra,3621321,2923183,698138
24-08-2020,Maharashtra,3667937,2958512,709425
25-08-2020,Maharashtra,3711123,2994256,716867
26-08-2020,Maharashtra,3798306,3063444,734862
27-08-2020,Maharashtra,3868755,3118343,750412
28-08-2020,Maharashtra,3939761,3175205,764556
29-08-2020,Maharashtra,4017175,3236218,780957
30-08-2020,Maharashtra,4092620,3293650,798970
31-08-2020,Maharashtra,4145123,3333326,811797
01-09-2020,Maharashtra,4212148,3391525,820623
02-09-2020,Maharashtra,4288999,3447952,841047
03-09-2020,Maharashtra,4382985,3520973,862012
04-09-2020,Maharashtra,4474971,3592421,882550
05-09-2020,Maharashtra,4565368,3662248,903120
06-09-2020,Maharashtra,4655545,3728267,927278
07-09-2020,Maharashtra,4712017,3768353,943664
08-09-2020,Maharashtra,4792351,3828396,963955
09-09-2020,Maharashtra,4890086,3898872,991214
10-09-2020,Maharashtra,4974558,Null,Null
11-09-2020,Maharashtra,5072521,4056840,1015681
12-09-2020,Maharashtra,5164840,4127075,1037765
13-09-2020,Maharashtra,5253676,4193368,1060308
14-09-2020,Maharashtra,5321116,4243742,1077374
15-09-2020,Maharashtra,5409060,4311204,1097856
16-09-2020,Maharashtra,5506276,4385055,1121221
17-09-2020,Maharashtra,5604890,4459050,1145840
18-09-2020,Maharashtra,5693345,4525849,1167496
19-09-2020,Maharashtra,5786147,4598132,1188015
20-09-2020,Maharashtra,5872241,4663599,1208642
21-09-2020,Maharashtra,5912258,4687878,1224380
22-09-2020,Maharashtra,6017284,4774514,1242770
23-09-2020,Maharashtra,6106787,4842988,1263799
24-09-2020,Maharashtra,6190389,4907426,1282963
25-09-2020,Maharashtra,6280788,4980031,1300757
26-09-2020,Maharashtra,6376676,5055500,1321176
27-09-2020,Maharashtra,6565649,5226417,1339232
28-09-2020,Maharashtra,6622384,5271231,1351153
29-09-2020,Maharashtra,6698024,5331895,1366129
30-09-2020,Maharashtra,6785205,5400759,1384446
01-10-2020,Maharashtra,6875451,5474529,1400922
02-10-2020,Maharashtra,6960203,5543690,1416513
03-10-2020,Maharashtra,7035296,5604435,1430861
04-10-2020,Maharashtra,7111204,5667795,1443409
05-10-2020,Maharashtra,7169887,5716234,1453653
06-10-2020,Maharashtra,7241376,5775465,1465911
07-10-2020,Maharashtra,7324188,5843699,1480489
08-10-2020,Maharashtra,7404231,5910347,1493884
09-10-2020,Maharashtra,7487383,5981365,1506018
10-10-2020,Maharashtra,7569447,6052013,1517434
11-10-2020,Maharashtra,7643584,6115358,1528226
12-10-2020,Maharashtra,7697906,6162591,1535315
13-10-2020,Maharashtra,7762005,6218168,1543837
14-10-2020,Maharashtra,7838318,6283929,1554389
15-10-2020,Maharashtra,7914651,6350036,1564615
16-10-2020,Maharashtra,7989693,6413631,1576062
17-10-2020,Maharashtra,8069100,6482779,1586321
18-10-2020,Maharashtra,8139466,6544085,1595381
19-10-2020,Maharashtra,8185778,Null,Null
20-10-2020,Maharashtra,8251234,6641718,1609516
21-10-2020,Maharashtra,8327493,Null,Null
22-10-2020,Maharashtra,8402559,Null,Null
23-10-2020,Maharashtra,8479155,Null,1632544
24-10-2020,Maharashtra,8548036,Null,1638961
25-10-2020,Maharashtra,8608928,Null,Null
26-10-2020,Maharashtra,8645195,Null,Null
27-10-2020,Maharashtra,8700033,Null,Null
28-10-2020,Maharashtra,8768879,Null,Null
29-10-2020,Maharashtra,8837133,Null,Null
30-10-2020,Maharashtra,8906826,Null,Null
31-10-2020,Maharashtra,8967403,Null,Null
01-11-2020,Maharashtra,9024871,Null,Null
02-11-2020,Maharashtra,9065168,Null,Null
03-11-2020,Maharashtra,9120515,Null,Null
04-11-2020,Maharashtra,9185838,Null,Null
05-11-2020,Maharashtra,9250254,Null,Null
06-11-2020,Maharashtra,9318544,Null,Null
07-11-2020,Maharashtra,9378531,Null,Null
08-11-2020,Maharashtra,9440535,Null,Null
09-11-2020,Maharashtra,9482940,Null,Null
10-11-2020,Maharashtra,9536182,Null,Null
11-11-2020,Maharashtra,9600328,Null,Null
12-11-2020,Maharashtra,9664275,Null,Null
13-11-2020,Maharashtra,9722961,Null,Null
16-11-2020,Maharashtra,9722961,Null,Null
17-11-2020,Maharashtra,9847478,Null,Null
18-11-2020,Maharashtra,9900878,Null,Null
19-11-2020,Maharashtra,9965119,Null,Null
20-11-2020,Maharashtra,10035665,Null,Null
21-11-2020,Maharashtra,10120470,Null,Null
22-11-2020,Maharashtra,10213026,Null,Null
23-11-2020,Maharashtra,10281543,Null,Null
24-11-2020,Maharashtra,10366579,Null,Null
25-11-2020,Maharashtra,10456962,Null,Null
26-11-2020,Maharashtra,10547333,Null,Null
27-11-2020,Maharashtra,10635600,Null,Null
28-11-2020,Maharashtra,10722198,Null,Null
29-11-2020,Maharashtra,10804422,Null,Null
30-11-2020,Maharashtra,10856384,Null,Null
01-12-2020,Maharashtra,10915683,Null,Null
02-12-2020,Maharashtra,10989496,Null,Null
03-12-2020,Maharashtra,11059305,Null,Null
04-12-2020,Maharashtra,11132231,Null,Null
05-12-2020,Maharashtra,11205118,Null,Null
06-12-2020,Maharashtra,11273705,Null,Null
07-12-2020,Maharashtra,11318721,Null,Null
08-12-2020,Maharashtra,11377074,Null,Null
09-12-2020,Maharashtra,11447723,Null,Null
10-12-2020,Maharashtra,11502427,Null,Null
11-12-2020,Maharashtra,11570137,Null,Null
12-12-2020,Maharashtra,11638336,Null,Null
13-12-2020,Maharashtra,11702457,Null,Null
14-12-2020,Maharashtra,11748362,Null,Null
15-12-2020,Maharashtra,11806808,Null,Null
16-12-2020,Maharashtra,11871449,Null,Null
17-12-2020,Maharashtra,11933956,Null,Null
18-12-2020,Maharashtra,11996624,Null,Null
19-12-2020,Maharashtra,12059235,Null,Null
20-12-2020,Maharashtra,12119196,Null,Null
21-12-2020,Maharashtra,12157953,Null,Null
22-12-2020,Maharashtra,12212384,Null,Null
24-12-2020,Maharashtra,12341204,Null,Null
25-12-2020,Maharashtra,12401637,Null,Null
26-12-2020,Maharashtra,12451919,Null,Null
27-12-2020,Maharashtra,12502554,Null,Null
28-12-2020,Maharashtra,12543772,Null,Null
29-12-2020,Maharashtra,12600754,Null,Null
30-12-2020,Maharashtra,12672259,Null,Null
31-12-2020,Maharashtra,12747633,Null,Null
01-01-2021,Maharashtra,12823834,Null,Null
02-01-2021,Maharashtra,12890441,Null,Null
03-01-2021,Maharashtra,12958502,Null,Null
04-01-2021,Maharashtra,13004876,Null,Null
05-01-2021,Maharashtra,13061976,Null,Null
06-01-2021,Maharashtra,13134019,Null,Null
07-01-2021,Maharashtra,13199201,Null,Null
08-01-2021,Maharashtra,13267917,Null,Null
09-01-2021,Maharashtra,13338488,Null,Null
10-01-2021,Maharashtra,13401170,Null,Null
11-01-2021,Maharashtra,13443229,Null,Null
12-01-2021,Maharashtra,13500734,Null,Null
13-01-2021,Maharashtra,13562194,Null,Null
14-01-2021,Maharashtra,13623298,Null,Null
15-01-2021,Maharashtra,13684589,Null,Null
16-01-2021,Maharashtra,13743486,Null,Null
17-01-2021,Maharashtra,13806387,Null,Null
18-01-2021,Maharashtra,13845897,Null,Null
19-01-2021,Maharashtra,13895277,Null,Null
20-01-2021,Maharashtra,13957469,Null,Null
21-01-2021,Maharashtra,14019188,Null,Null
22-01-2021,Maharashtra,14080930,Null,Null
23-01-2021,Maharashtra,14145829,Null,Null
24-01-2021,Maharashtra,14207595,Null,Null
25-01-2021,Maharashtra,14257998,Null,Null
26-01-2021,Maharashtra,14315227,Null,Null
27-01-2021,Maharashtra,14367094,Null,Null
28-01-2021,Maharashtra,14430223,Null,Null
29-01-2021,Maharashtra,14496359,Null,Null
30-01-2021,Maharashtra,14559160,Null,Null
31-01-2021,Maharashtra,14617168,Null,Null
01-02-2021,Maharashtra,14656223,Null,Null
02-02-2021,Maharashtra,14706992,Null,Null
03-02-2021,Maharashtra,14764744,Null,Null
04-02-2021,Maharashtra,14821561,Null,Null
05-02-2021,Maharashtra,14875633,Null,Null
06-02-2021,Maharashtra,14928130,Null,Null
07-02-2021,Maharashtra,14977683,Null,Null
08-02-2021,Maharashtra,15010037,Null,Null
09-02-2021,Maharashtra,15058995,Null,Null
10-02-2021,Maharashtra,15108645,Null,Null
11-02-2021,Maharashtra,15163781,Null,Null
12-02-2021,Maharashtra,15219416,Null,Null
13-02-2021,Maharashtra,15272826,Null,Null
14-02-2021,Maharashtra,15321608,Null,Null
15-02-2021,Maharashtra,15359026,Null,Null
16-02-2021,Maharashtra,15396444,Null,Null
17-02-2021,Maharashtra,15455268,Null,Null
18-02-2021,Maharashtra,15521198,Null,Null
19-02-2021,Maharashtra,15588324,Null,Null
20-02-2021,Maharashtra,15652742,Null,Null
21-02-2021,Maharashtra,15720259,Null,Null
22-02-2021,Maharashtra,15793424,Null,Null
23-02-2021,Maharashtra,15860912,Null,Null
24-02-2021,Maharashtra,15941773,Null,Null
25-02-2021,Maharashtra,16026587,Null,Null
26-02-2021,Maharashtra,16112519,Null,Null
27-02-2021,Maharashtra,16199818,Null,Null
28-02-2021,Maharashtra,16284612,Null,Null
01-03-2021,Maharashtra,16346358,Null,Null
02-03-2021,Maharashtra,16421879,Null,Null
03-03-2021,Maharashtra,16509506,Null,Null
04-03-2021,Maharashtra,16596300,Null,Null
05-03-2021,Maharashtra,16686880,Null,Null
06-03-2021,Maharashtra,16776051,Null,Null
07-03-2021,Maharashtra,16867286,Null,Null
08-03-2021,Maharashtra,16938227,Null,Null
09-03-2021,Maharashtra,17022315,Null,Null
10-03-2021,Maharashtra,17115534,Null,Null
11-03-2021,Maharashtra,17213312,Null,Null
12-03-2021,Maharashtra,17310586,Null,Null
13-03-2021,Maharashtra,17408504,Null,Null
14-03-2021,Maharashtra,17516885,Null,Null
15-03-2021,Maharashtra,17609248,Null,Null
16-03-2021,Maharashtra,17715522,Null,Null
17-03-2021,Maharashtra,17835495,Null,Null
18-03-2021,Maharashtra,17956830,Null,Null
19-03-2021,Maharashtra,18083977,Null,Null
20-03-2021,Maharashtra,18218001,Null,Null
21-03-2021,Maharashtra,18356200,Null,Null
22-03-2021,Maharashtra,18462030,Null,Null
23-03-2021,Maharashtra,18584463,Null,Null
24-03-2021,Maharashtra,18725307,Null,Null
25-03-2021,Maharashtra,18878754,Null,Null
26-03-2021,Maharashtra,19035439,Null,Null
27-03-2021,Maharashtra,19192750,Null,Null
28-03-2021,Maharashtra,19358341,Null,Null
29-03-2021,Maharashtra,19495189,Null,Null
30-03-2021,Maharashtra,19625065,Null,Null
31-03-2021,Maharashtra,19792143,Null,Null
01-04-2021,Maharashtra,19975341,Null,Null
02-04-2021,Maharashtra,20158719,Null,Null
03-04-2021,Maharashtra,20343123,Null,Null
04-04-2021,Maharashtra,20540111,Null,Null
05-04-2021,Maharashtra,20715793,Null,Null
06-04-2021,Maharashtra,20917486,Null,Null
07-04-2021,Maharashtra,21148736,Null,Null
08-04-2021,Maharashtra,21385551,Null,Null
09-04-2021,Maharashtra,21631258,Null,Null
10-04-2021,Maharashtra,21851235,Null,Null
11-04-2021,Maharashtra,22114372,Null,Null
12-04-2021,Maharashtra,22322393,Null,Null
13-04-2021,Maharashtra,22560051,Null,Null
14-04-2021,Maharashtra,22802200,Null,Null
15-04-2021,Maharashtra,23036652,Null,Null
16-04-2021,Maharashtra,23308878,Null,Null
17-04-2021,Maharashtra,23580913,Null,Null
18-04-2021,Maharashtra,23854185,Null,Null
19-04-2021,Maharashtra,24075811,Null,Null
20-04-2021,Maharashtra,24341736,Null,Null
21-04-2021,Maharashtra,24614480,Null,Null
22-04-2021,Maharashtra,24895986,Null,Null
23-04-2021,Maharashtra,25173596,Null,Null
24-04-2021,Maharashtra,25460008,Null,Null
25-04-2021,Maharashtra,25749543,Null,Null
26-04-2021,Maharashtra,25972018,Null,Null
27-04-2021,Maharashtra,26254737,Null,Null
28-04-2021,Maharashtra,26527862,Null,Null
29-04-2021,Maharashtra,26816075,Null,Null
30-04-2021,Maharashtra,27106282,Null,Null
01-05-2021,Maharashtra,27395288,Null,Null
02-05-2021,Maharashtra,27652758,Null,Null
03-05-2021,Maharashtra,27864426,Null,Null
04-05-2021,Maharashtra,28105382,Null,Null
05-05-2021,Maharashtra,28384582,Null,Null
06-05-2021,Maharashtra,28661668,Null,Null
07-05-2021,Maharashtra,28930580,Null,Null
08-05-2021,Maharashtra,29191331,Null,Null
09-05-2021,Maharashtra,29438797,Null,Null
10-05-2021,Maharashtra,29631127,Null,Null
11-05-2021,Maharashtra,29848791,Null,Null
12-05-2021,Maharashtra,30100958,Null,Null
13-05-2021,Maharashtra,30351356,Null,Null
14-05-2021,Maharashtra,30602140,Null,Null
15-05-2021,Maharashtra,30839404,Null,Null
16-05-2021,Maharashtra,31103991,Null,Null
17-05-2021,Maharashtra,31338407,Null,Null
18-05-2021,Maharashtra,31588717,Null,Null
19-05-2021,Maharashtra,31874364,Null,Null
20-05-2021,Maharashtra,32154275,Null,Null
21-05-2021,Maharashtra,32441776,Null,Null
22-05-2021,Maharashtra,32723361,Null,Null
23-05-2021,Maharashtra,33013516,Null,Null
24-05-2021,Maharashtra,33277290,Null,Null
25-05-2021,Maharashtra,33541565,Null,Null
26-05-2021,Maharashtra,33824959,Null,Null
27-05-2021,Maharashtra,34086110,Null,Null
28-05-2021,Maharashtra,34350186,Null,Null
29-05-2021,Maharashtra,34608945,Null,Null
30-05-2021,Maharashtra,34861608,Null,Null
31-05-2021,Maharashtra,35055054,Null,Null
01-06-2021,Maharashtra,35277653,Null,Null
02-06-2021,Maharashtra,35514594,Null,Null
03-06-2021,Maharashtra,35774626,Null,Null
04-06-2021,Maharashtra,36031395,Null,Null
05-06-2021,Maharashtra,36271483,Null,Null
06-06-2021,Maharashtra,36508967,Null,Null
07-06-2021,Maharashtra,36696139,Null,Null
08-06-2021,Maharashtra,36907181,Null,Null
09-06-2021,Maharashtra,37128093,Null,Null
10-06-2021,Maharashtra,37356704,Null,Null
11-06-2021,Maharashtra,37611005,Null,Null
12-06-2021,Maharashtra,37834054,Null,Null
13-06-2021,Maharashtra,38046590,Null,Null
14-06-2021,Maharashtra,38215492,Null,Null
15-06-2021,Maharashtra,38418130,Null,Null
16-06-2021,Maharashtra,38641639,Null,Null
17-06-2021,Maharashtra,38857644,Null,Null
18-06-2021,Maharashtra,39078541,Null,Null
19-06-2021,Maharashtra,39312920,Null,Null
20-06-2021,Maharashtra,39514858,Null,Null
21-06-2021,Maharashtra,39669693,Null,Null
22-06-2021,Maharashtra,39886554,Null,Null
23-06-2021,Maharashtra,40128355,Null,Null
24-06-2021,Maharashtra,40360931,Null,Null
25-06-2021,Maharashtra,40596965,Null,Null
26-06-2021,Maharashtra,40831332,Null,Null
27-06-2021,Maharashtra,41042198,Null,Null
28-06-2021,Maharashtra,41208361,Null,Null
29-06-2021,Maharashtra,41398501,Null,Null
30-06-2021,Maharashtra,41637950,Null,Null
01-07-2021,Maharashtra,41875217,Null,Null
02-07-2021,Maharashtra,42096506,Null,Null
03-07-2021,Maharashtra,42320880,Null,Null
04-07-2021,Maharashtra,42542943,Null,Null
05-07-2021,Maharashtra,42712460,Null,Null
06-07-2021,Maharashtra,42908288,Null,Null
07-07-2021,Maharashtra,43124800,Null,Null
08-07-2021,Maharashtra,43350257,Null,Null
09-07-2021,Maharashtra,43565119,Null,Null
10-07-2021,Maharashtra,43800139,Null,Null
11-07-2021,Maharashtra,44010550,Null,Null
12-07-2021,Maharashtra,44186449,Null,Null
13-07-2021,Maharashtra,44383113,Null,Null
14-07-2021,Maharashtra,44609276,Null,Null
15-07-2021,Maharashtra,44824211,Null,Null
16-07-2021,Maharashtra,45039617,Null,Null
17-07-2021,Maharashtra,45260468,Null,Null
18-07-2021,Maharashtra,45481252,Null,Null
19-07-2021,Maharashtra,45648898,Null,Null
20-07-2021,Maharashtra,45846165,Null,Null
21-07-2021,Maharashtra,46068435,Null,Null
22-07-2021,Maharashtra,46264059,Null,Null
23-07-2021,Maharashtra,46446360,Null,Null
24-07-2021,Maharashtra,46644448,Null,Null
25-07-2021,Maharashtra,46846984,Null,Null
26-07-2021,Maharashtra,46995122,Null,Null
27-07-2021,Maharashtra,47176715,Null,Null
28-07-2021,Maharashtra,47369757,Null,Null
29-07-2021,Maharashtra,47559938,Null,Null
30-07-2021,Maharashtra,47760862,Null,Null
31-07-2021,Maharashtra,47967609,Null,Null
01-08-2021,Maharashtra,48185350,Null,Null
02-08-2021,Maharashtra,48352467,Null,Null
03-08-2021,Maharashtra,48532523,Null,Null
04-08-2021,Maharashtra,48744201,Null,Null
05-08-2021,Maharashtra,48962106,Null,Null
06-08-2021,Maharashtra,49172531,Null,Null
07-08-2021,Maharashtra,49372212,Null,Null
08-08-2021,Maharashtra,49568519,Null,Null
09-08-2021,Maharashtra,49725694,Null,Null
10-08-2021,Maharashtra,49905065,Null,Null
14-04-2020,Manipur,276,Null,2
17-04-2020,Manipur,311,Null,2
24-04-2020,Manipur,402,Null,2
25-04-2020,Manipur,416,Null,2
30-04-2020,Manipur,459,Null,2
01-05-2020,Manipur,461,Null,2
02-05-2020,Manipur,468,Null,2
04-05-2020,Manipur,571,Null,2
07-05-2020,Manipur,684,Null,2
08-05-2020,Manipur,756,Null,2
09-05-2020,Manipur,865,Null,2
10-05-2020,Manipur,1096,Null,2
11-05-2020,Manipur,1337,Null,2
13-05-2020,Manipur,1706,Null,2
15-05-2020,Manipur,1799,Null,3
16-05-2020,Manipur,1900,Null,4
18-05-2020,Manipur,2483,Null,7
20-05-2020,Manipur,3087,Null,20
22-05-2020,Manipur,3721,Null,26
23-05-2020,Manipur,4094,Null,29
25-05-2020,Manipur,5041,Null,36
26-05-2020,Manipur,6233,Null,39
27-05-2020,Manipur,6836,Null,44
28-05-2020,Manipur,7758,Null,55
29-05-2020,Manipur,8596,Null,59
03-06-2020,Manipur,12454,Null,118
05-06-2020,Manipur,14629,Null,132
07-06-2020,Manipur,17028,Null,172
09-06-2020,Manipur,18612,Null,304
10-06-2020,Manipur,19756,Null,311
11-06-2020,Manipur,20528,Null,366
13-06-2020,Manipur,24046,Null,449
14-06-2020,Manipur,25226,Null,458
15-06-2020,Manipur,26458,Null,490
17-06-2020,Manipur,29865,Null,552
18-06-2020,Manipur,30476,Null,606
19-06-2020,Manipur,32093,Null,681
21-06-2020,Manipur,35943,Null,841
22-06-2020,Manipur,38286,Null,898
23-06-2020,Manipur,40829,Null,921
24-06-2020,Manipur,43477,Null,970
25-06-2020,Manipur,45253,Null,1056
27-06-2020,Manipur,48220,Null,1092
29-06-2020,Manipur,49882,Null,1227
02-07-2020,Manipur,53030,Null,1279
03-07-2020,Manipur,53608,Null,1316
